title_length,title_word_count,title_has_numbers,title_has_exclamation,title_has_question,title_has_caps,title_viral_words,description_length,description_word_count,has_description,tags_count,has_tags,language_encoded,video_age_days,publish_hour,publish_day_of_week
56,8,0,0,0,0,0,1075,132,1,11,1,9,1,0,4
27,5,0,0,0,0,0,3305,510,1,17,1,4,6,0,1
61,9,0,1,0,1,0,326,43,1,16,1,18,3,0,4
97,18,0,1,1,1,0,549,70,1,1,0,18,3,0,3
95,18,1,0,0,1,0,1104,143,1,8,1,3,2,0,1
54,10,1,0,0,1,0,673,64,1,5,1,18,1,0,6
79,14,1,1,0,1,0,1022,112,1,5,1,18,1,0,6
77,15,1,0,0,1,0,82,7,1,31,1,18,2,0,0
49,9,1,0,0,0,0,1007,127,1,27,1,18,1,0,3
100,14,0,1,0,1,0,89,5,1,1,0,18,0,0,4
45,8,0,0,0,1,0,207,22,1,1,0,18,3,0,5
27,5,0,0,0,0,0,504,51,1,2,1,18,7,0,2
73,12,1,1,0,1,0,824,138,1,19,1,4,2,0,1
54,9,0,0,1,1,0,631,66,1,12,1,18,2,0,6
74,17,1,0,1,1,0,281,12,1,1,0,24,2,0,1
34,5,0,0,0,0,0,490,52,1,1,0,38,1,0,1
47,7,0,0,0,1,0,312,22,1,1,0,18,2,0,3
9,2,0,0,0,1,0,285,19,1,5,1,38,3,0,6
98,17,1,0,0,1,0,3322,328,1,20,1,18,2,0,6
95,18,1,1,1,1,0,1183,176,1,10,1,18,1,0,3
64,12,0,0,1,1,0,0,0,0,1,0,18,1,0,6
51,9,1,0,0,1,0,255,45,1,17,1,7,2,0,5
17,4,0,0,0,1,0,605,71,1,50,1,38,1,0,3
31,6,1,0,0,1,0,1012,104,1,13,1,18,2,0,0
50,7,0,0,0,0,0,1587,216,1,15,1,22,1,0,4
100,12,0,0,0,1,0,1574,182,1,30,1,18,2,0,0
100,17,1,0,0,1,0,255,29,1,12,1,38,4,0,0
56,14,1,1,1,0,0,171,37,1,5,1,24,3,0,2
55,11,1,0,0,1,0,393,33,1,8,1,38,2,0,5
66,13,0,0,0,0,0,544,37,1,6,1,18,1,0,1
54,9,0,0,0,1,0,787,119,1,1,0,18,2,0,1
44,7,0,0,0,0,0,153,22,1,2,1,18,3,0,0
100,17,1,0,0,1,0,1388,200,1,1,0,18,2,0,6
42,7,1,0,0,1,0,434,69,1,33,1,24,3,0,6
41,7,1,0,0,0,0,171,22,1,1,0,4,0,0,6
29,5,0,0,0,1,0,3399,503,1,1,0,4,5,0,4
24,5,1,1,0,1,0,341,34,1,16,1,18,5,0,5
72,11,0,0,0,1,0,1337,129,1,17,1,18,3,0,6
50,8,1,0,0,1,0,1425,83,1,24,1,18,5,0,3
51,12,1,0,0,1,0,1149,109,1,4,1,18,3,0,1
38,8,1,1,0,1,0,732,91,1,1,0,9,2,0,6
52,8,0,0,0,1,0,217,26,1,22,1,4,2,0,4
42,7,1,0,0,1,0,473,46,1,23,1,18,1,0,6
66,13,0,0,0,1,0,935,133,1,23,1,4,1,0,3
85,12,0,1,0,1,0,1027,114,1,29,1,18,3,0,5
87,14,0,0,0,1,0,3997,540,1,26,1,18,4,0,4
26,5,1,0,0,0,0,145,13,1,9,1,4,3,0,1
27,6,1,1,0,1,0,608,45,1,13,1,18,5,0,3
35,7,1,0,0,1,0,1012,104,1,13,1,18,4,0,1
22,3,0,0,0,1,0,159,17,1,15,1,18,1,0,3
39,7,0,0,0,0,0,2415,345,1,17,1,10,1,0,1
26,4,0,0,0,1,0,1667,313,1,28,1,24,6,0,4
100,16,0,1,1,1,0,1328,100,1,1,0,18,0,0,5
42,7,0,0,0,1,0,20,3,1,11,1,38,4,0,2
98,17,1,0,1,1,0,653,70,1,23,1,18,3,0,1
33,8,1,0,0,0,0,73,10,1,20,1,18,4,0,2
50,7,0,0,0,1,0,1067,108,1,2,1,18,2,0,3
42,9,0,0,0,1,0,847,72,1,42,1,18,1,0,5
61,9,1,1,0,1,0,206,27,1,40,1,24,1,0,5
55,8,0,0,0,0,0,892,129,1,24,1,7,0,0,3
60,12,1,0,0,1,0,263,45,1,22,1,10,3,0,1
56,8,0,1,0,1,0,585,66,1,41,1,38,1,0,2
74,12,1,0,0,0,0,531,81,1,24,1,38,1,0,2
48,9,0,0,0,1,0,2215,395,1,26,1,9,3,0,4
91,14,0,0,0,1,0,558,36,1,26,1,4,2,0,4
34,5,1,1,0,0,0,1390,168,1,1,0,4,2,0,5
65,9,0,0,1,1,0,282,22,1,8,1,18,1,0,3
90,15,0,0,0,1,0,330,34,1,1,0,38,3,0,1
67,11,0,0,0,1,0,757,47,1,32,1,38,2,0,3
76,12,0,0,0,1,0,433,42,1,6,1,38,2,0,1
97,17,0,0,0,0,0,1964,281,1,17,1,18,1,0,0
42,9,0,0,0,0,0,650,91,1,1,0,38,3,0,3
17,2,0,1,0,1,0,294,15,1,7,1,38,1,0,4
58,8,1,1,0,0,0,703,112,1,18,1,9,4,0,6
46,8,1,0,0,1,0,2217,96,1,1,1,18,1,0,1
91,14,0,0,0,1,0,558,36,1,26,1,4,5,0,4
44,6,0,0,0,0,0,266,42,1,29,1,4,2,0,6
48,7,0,1,1,1,0,1603,204,1,1,0,18,1,0,5
100,16,1,1,0,1,0,2027,262,1,33,1,38,4,0,2
97,19,0,0,0,0,0,1817,195,1,20,1,18,2,0,5
35,8,1,0,0,1,0,1012,104,1,13,1,18,4,0,4
99,17,1,1,0,1,0,4709,841,1,42,1,7,2,0,2
69,13,0,0,0,0,0,3063,477,1,27,1,18,2,0,0
59,11,0,0,0,1,0,535,85,1,1,0,38,3,0,6
52,9,1,1,0,1,0,207,22,1,1,0,18,1,0,3
25,6,1,0,0,1,0,1571,204,1,1,0,38,2,0,6
63,9,0,0,0,0,0,1220,176,1,12,1,4,6,0,2
35,7,1,0,0,1,0,1670,216,1,1,0,38,3,0,3
39,6,0,0,0,0,0,0,0,0,1,0,38,2,0,0
96,14,1,0,0,1,1,2017,204,1,15,1,18,2,0,3
100,13,1,1,0,1,1,3385,328,1,19,1,18,2,0,6
73,11,0,0,0,0,0,2220,297,1,15,1,4,1,0,2
93,15,0,0,0,0,0,4185,539,1,33,1,18,1,0,1
63,11,0,0,0,1,0,330,49,1,1,0,18,6,0,3
71,13,0,0,0,1,0,108,10,1,54,1,24,2,0,4
83,13,0,0,0,1,0,305,31,1,1,0,18,1,0,5
66,12,0,0,0,0,0,1498,218,1,28,1,18,2,0,4
24,4,0,1,0,1,0,791,90,1,7,1,18,2,0,3
29,5,0,0,0,1,0,407,40,1,1,0,4,0,0,2
83,13,1,1,0,1,0,2612,210,1,17,1,18,4,0,3
30,5,0,0,0,1,0,589,52,1,53,1,24,1,0,1
80,15,0,0,0,1,0,2312,290,1,11,1,18,2,0,1
86,14,1,0,0,1,0,175,23,1,7,1,7,4,0,5
83,15,1,1,1,1,0,2653,418,1,21,1,18,1,0,5
45,8,1,1,0,1,0,420,34,1,9,1,18,1,0,3
58,11,1,0,0,0,0,362,45,1,36,1,18,1,0,6
83,12,0,0,0,1,0,344,32,1,36,1,18,3,0,5
100,15,1,1,0,1,0,327,36,1,6,1,18,4,0,3
61,10,0,1,0,1,0,216,29,1,5,1,18,1,0,5
63,11,0,0,0,0,0,2176,250,1,20,1,18,3,0,1
48,10,0,0,0,0,0,3557,614,1,19,1,9,3,0,2
19,1,0,0,0,0,0,2091,115,1,6,1,21,2,0,6
43,7,1,0,0,0,0,432,47,1,10,1,4,3,0,6
46,12,1,1,0,0,0,151,16,1,38,1,24,3,0,3
64,10,0,0,0,1,0,443,59,1,1,0,4,5,0,0
39,8,0,0,0,1,0,489,44,1,27,1,18,5,0,5
14,2,0,1,0,1,0,202,34,1,1,0,4,3,0,0
91,17,1,1,0,1,0,815,88,1,35,1,18,5,0,1
49,8,0,0,0,1,0,349,50,1,28,1,38,3,0,4
58,10,0,0,0,0,0,4919,344,1,36,1,18,1,0,6
26,5,1,0,0,1,0,654,61,1,34,1,24,3,0,1
67,10,1,1,0,1,0,423,48,1,37,1,18,3,0,5
66,10,1,0,0,0,0,393,33,1,4,1,38,1,0,1
91,15,1,1,0,0,0,77,10,1,1,0,18,2,0,6
54,7,1,0,0,1,0,517,65,1,26,1,7,4,0,3
80,13,1,0,0,1,0,562,80,1,22,1,18,2,0,1
45,9,1,0,0,1,0,381,55,1,18,1,18,3,0,0
84,14,0,0,0,1,0,846,86,1,1,0,18,1,0,4
69,11,1,0,0,0,0,266,35,1,4,1,38,5,0,1
100,15,0,1,1,1,0,757,47,1,32,1,38,3,0,2
57,9,0,1,0,0,0,240,32,1,10,1,18,2,0,4
19,4,1,0,0,1,0,806,92,1,1,0,38,2,0,0
15,3,0,1,0,1,0,673,79,1,39,1,18,1,0,0
77,14,0,0,0,1,0,336,39,1,1,0,38,2,0,6
80,11,0,1,0,1,0,641,61,1,18,1,18,3,0,1
73,12,1,1,0,1,0,198,23,1,16,1,18,3,0,2
28,5,1,0,0,1,0,806,92,1,1,0,38,1,0,2
72,12,0,1,0,1,0,1184,150,1,8,1,18,5,0,2
47,8,0,0,0,0,0,718,64,1,11,1,4,1,0,2
65,10,0,0,0,1,1,512,71,1,27,1,18,1,0,5
64,13,0,0,0,1,0,372,46,1,23,1,38,7,0,0
47,7,0,0,0,1,0,797,90,1,15,1,4,0,0,4
46,8,1,0,0,1,0,557,57,1,33,1,18,1,0,2
96,17,1,0,0,0,0,533,58,1,39,1,38,4,0,5
41,8,0,0,0,1,0,1873,254,1,20,1,18,1,0,0
86,14,0,0,0,0,0,771,99,1,4,1,18,1,0,1
65,8,1,0,0,1,0,610,40,1,26,1,24,2,0,3
65,15,1,0,0,1,0,651,55,1,9,1,38,3,0,4
6,1,0,0,0,0,0,473,43,1,1,0,9,0,0,3
25,5,0,1,0,1,0,0,0,0,1,0,38,5,0,0
39,7,0,0,0,1,0,231,30,1,4,1,18,0,0,4
55,9,0,0,0,0,0,270,35,1,8,1,38,2,0,3
90,16,0,1,1,1,0,744,104,1,8,1,18,6,0,6
78,15,1,0,0,1,0,132,6,1,19,1,38,1,0,3
66,12,1,0,0,1,0,250,44,1,13,1,7,1,0,0
90,14,0,0,0,1,0,4028,509,1,26,1,18,3,0,1
100,17,1,1,0,1,0,659,79,1,27,1,18,1,0,3
38,7,1,0,0,1,0,1012,104,1,13,1,18,5,0,2
47,9,1,0,0,0,0,822,76,1,1,0,38,2,0,5
61,11,0,0,0,0,0,1089,131,1,23,1,18,1,0,6
87,14,0,0,0,1,0,886,113,1,5,1,4,2,0,1
61,10,1,1,0,1,0,344,44,1,35,1,7,1,0,5
63,13,1,0,0,1,0,351,38,1,4,1,7,3,0,5
49,8,0,0,0,0,0,1611,222,1,15,1,18,3,0,0
42,8,1,0,0,1,0,1012,104,1,13,1,18,1,0,1
46,8,0,0,0,1,0,384,58,1,28,1,38,4,0,3
21,4,1,0,0,0,0,783,71,1,1,0,38,1,0,1
74,13,1,0,0,1,0,176,16,1,1,0,18,5,0,4
60,12,1,0,0,1,0,206,33,1,9,1,24,2,0,3
81,16,0,0,0,1,0,139,23,1,28,1,4,4,0,6
100,19,1,0,0,1,0,2099,254,1,29,1,18,3,0,5
19,4,1,0,0,1,0,806,92,1,1,0,38,1,0,6
51,10,1,0,0,1,0,606,60,1,5,1,18,1,0,4
35,7,1,0,0,1,0,1012,104,1,13,1,18,2,0,2
71,10,0,1,0,0,0,236,24,1,9,1,18,1,0,3
35,8,1,0,0,0,0,35,8,1,1,1,18,2,0,0
57,10,0,1,0,1,0,234,25,1,15,1,4,4,0,0
43,6,1,0,0,1,0,1111,190,1,1,0,18,6,0,4
42,7,0,0,0,1,0,513,46,1,8,1,18,1,0,0
78,15,0,0,0,1,0,3131,389,1,20,1,18,1,0,2
86,14,0,1,0,0,1,334,70,1,6,1,18,2,0,2
98,13,1,0,0,1,0,1604,220,1,38,1,18,2,0,3
61,11,0,0,0,1,0,657,71,1,1,0,18,1,0,0
77,13,1,1,0,1,0,1810,149,1,1,0,18,4,0,5
87,13,0,1,0,1,0,524,42,1,9,1,18,1,0,1
62,10,0,0,1,1,0,290,22,1,30,1,18,3,0,0
27,5,1,0,0,1,0,806,92,1,1,0,38,4,0,5
59,11,1,0,0,1,0,244,41,1,13,1,7,1,0,3
77,14,1,0,0,1,0,411,56,1,21,1,18,2,0,0
47,5,0,0,0,1,0,177,17,1,1,0,18,2,0,0
32,6,1,0,0,1,0,1130,103,1,12,1,18,2,0,1
98,16,1,1,0,0,0,705,84,1,27,1,7,2,0,5
68,10,0,0,0,1,0,2668,373,1,8,1,18,5,0,5
76,10,1,0,0,1,0,553,64,1,1,0,18,4,0,0
48,10,1,0,0,0,0,413,29,1,8,1,18,0,0,2
78,13,1,0,0,0,0,1282,166,1,16,1,18,1,0,5
54,9,1,0,0,0,0,393,33,1,10,1,38,2,0,1
83,13,1,0,0,0,0,586,68,1,41,1,38,1,0,1
64,12,1,0,0,1,0,103,17,1,1,0,18,1,0,4
48,10,0,0,0,0,0,3397,582,1,17,1,4,3,0,2
63,11,0,1,0,1,1,1041,117,1,22,1,38,2,0,2
40,6,0,0,0,1,0,520,27,1,26,1,18,3,0,0
33,6,0,1,0,1,0,494,49,1,40,1,9,2,0,6
45,9,1,0,0,1,0,381,55,1,18,1,18,4,0,0
23,3,0,0,0,1,0,644,67,1,7,1,18,2,0,4
33,7,1,0,0,1,0,302,28,1,22,1,38,1,0,5
34,7,1,0,0,1,0,1012,104,1,13,1,18,3,0,0
67,9,1,1,0,1,0,759,66,1,34,1,18,3,0,4
73,13,0,0,0,1,0,3045,409,1,17,1,18,3,0,0
100,18,0,1,0,1,0,678,90,1,17,1,18,5,0,2
85,9,1,0,0,0,0,1032,135,1,30,1,9,1,0,4
45,7,0,1,0,1,0,875,115,1,27,1,38,2,0,5
40,8,1,0,0,1,0,509,53,1,34,1,18,2,0,3
39,8,1,0,0,1,0,1012,104,1,13,1,18,1,0,5
22,3,0,1,0,0,0,673,70,1,20,1,18,4,0,5
27,4,1,0,0,1,0,427,37,1,16,1,18,3,0,1
63,9,0,0,0,1,0,167,26,1,8,1,18,5,0,3
52,11,1,0,0,1,0,604,60,1,50,1,4,2,0,3
36,8,1,0,0,1,0,1012,104,1,13,1,18,1,0,2
60,10,1,0,0,1,0,577,61,1,1,0,38,3,0,3
100,15,0,1,1,0,0,0,0,0,1,1,38,2,0,1
25,4,0,0,0,0,0,634,65,1,1,1,18,2,0,2
29,5,0,0,0,1,0,2343,371,1,19,1,24,3,0,1
36,7,0,0,0,0,0,114,16,1,1,0,4,6,0,2
91,12,0,0,0,1,0,553,64,1,1,0,18,2,0,1
52,8,1,0,0,1,0,132,14,1,28,1,4,2,0,2
57,9,0,0,0,1,0,421,57,1,21,1,18,1,0,0
61,8,1,0,0,1,0,1359,180,1,60,1,24,1,0,2
85,15,1,0,0,1,0,1453,188,1,22,1,12,1,0,1
75,10,0,1,0,1,0,115,16,1,8,1,4,5,0,5
29,5,0,0,0,1,0,20,3,1,1,0,38,3,0,0
74,9,0,0,0,1,0,1147,111,1,1,0,18,1,0,4
26,6,1,0,0,0,0,0,0,0,1,0,38,6,0,2
68,11,1,1,1,1,0,1372,167,1,31,1,38,3,0,4
46,10,1,0,0,1,0,4530,684,1,1,0,4,5,0,4
56,8,0,0,0,0,0,1641,218,1,35,1,38,3,0,3
90,14,0,0,0,1,0,3244,364,1,25,1,18,4,0,4
90,14,0,1,0,1,0,129,20,1,14,1,4,4,0,6
77,12,1,1,0,1,0,1134,108,1,4,1,18,3,0,0
100,16,0,0,0,1,0,1007,166,1,15,1,18,1,0,0
63,12,1,0,0,1,0,442,45,1,14,1,7,3,0,5
74,9,0,1,0,0,0,647,73,1,5,1,18,0,0,5
35,7,1,0,0,1,0,1012,104,1,13,1,18,5,0,2
36,6,0,0,0,1,0,0,0,0,1,0,4,2,0,2
95,17,0,0,0,1,0,1292,128,1,11,1,18,1,0,1
78,16,1,1,0,1,0,598,80,1,4,1,4,1,0,4
50,9,0,0,0,0,0,1685,273,1,17,1,4,8,0,4
29,5,0,0,0,1,0,342,37,1,15,1,18,3,0,5
75,12,1,1,0,1,0,324,39,1,6,1,38,3,0,4
57,10,1,0,0,1,0,673,64,1,5,1,18,1,0,3
65,8,0,0,0,0,0,922,111,1,11,1,9,4,0,1
44,6,0,1,0,0,0,372,55,1,3,1,18,0,0,4
51,10,1,0,0,1,0,755,66,1,37,1,4,0,0,4
77,12,0,0,0,0,0,814,108,1,17,1,18,2,0,2
60,10,1,0,0,1,0,577,61,1,1,0,38,1,0,3
28,6,0,0,0,1,0,29,3,1,1,0,44,2,0,2
37,7,1,0,0,0,0,415,18,1,20,1,38,6,0,4
32,4,0,1,0,1,0,562,56,1,7,1,18,2,0,6
40,7,0,0,0,1,0,441,43,1,18,1,24,1,0,0
73,12,1,1,0,1,0,621,47,1,1,0,18,4,0,2
87,13,0,0,0,1,0,1236,132,1,19,1,18,3,0,1
63,10,1,0,0,1,0,975,125,1,7,1,7,1,0,5
59,9,1,0,0,1,0,4893,684,1,7,1,18,1,0,4
47,6,1,0,1,1,0,612,73,1,1,1,18,0,0,1
91,15,1,1,0,0,0,822,102,1,13,1,7,3,0,5
25,3,0,1,0,1,0,0,0,0,1,0,38,4,0,2
91,15,1,0,0,1,0,685,47,1,2,1,18,2,0,4
99,16,1,1,0,1,0,2608,334,1,33,1,18,1,0,4
30,6,0,0,0,1,0,561,53,1,24,1,24,3,0,0
100,16,1,0,0,1,0,1286,136,1,25,1,18,6,0,1
64,11,0,0,0,1,0,712,45,1,18,1,18,2,0,5
87,13,0,1,1,1,0,668,88,1,27,1,38,3,0,3
45,10,1,0,0,1,0,305,36,1,19,1,38,2,0,0
44,8,0,0,0,1,0,0,0,0,7,1,7,5,0,0
52,10,1,0,0,0,0,393,41,1,1,0,18,3,0,2
28,5,1,0,0,1,0,806,92,1,1,0,38,3,0,1
95,17,0,0,0,1,0,159,20,1,3,1,18,2,0,5
22,4,0,1,0,1,0,554,50,1,3,1,18,4,0,6
75,14,1,1,0,1,0,1031,129,1,9,1,18,1,0,3
85,13,1,1,0,1,0,44,4,1,6,1,4,2,0,1
34,6,0,1,0,1,1,0,0,0,1,0,38,3,0,0
79,14,1,1,0,1,0,1248,126,1,5,1,18,1,0,1
68,11,1,0,0,1,0,1012,104,1,13,1,18,3,0,3
68,11,0,0,1,1,0,330,49,1,1,0,18,1,0,6
75,14,1,0,0,0,0,834,91,1,23,1,18,1,0,5
100,14,0,0,0,0,0,836,80,1,1,0,9,0,0,1
55,9,0,0,0,1,0,330,49,1,1,0,18,1,0,2
49,6,0,0,0,1,0,832,66,1,3,1,24,1,0,3
38,7,1,0,0,0,0,237,35,1,1,0,4,4,0,2
29,4,0,0,0,1,0,138,8,1,1,0,18,0,0,3
25,6,1,0,0,1,0,1577,204,1,1,0,38,3,0,3
64,10,0,0,0,0,0,1501,206,1,1,0,18,2,0,3
94,12,0,1,0,1,0,226,31,1,1,0,38,2,0,0
26,5,1,0,0,0,0,513,36,1,11,1,4,8,0,5
68,10,0,0,0,0,0,1193,163,1,12,1,4,4,0,2
62,12,1,0,0,1,0,779,102,1,10,1,18,2,0,5
18,3,0,1,0,0,0,301,42,1,3,1,18,4,0,3
38,7,1,0,0,1,0,1012,104,1,13,1,18,1,0,4
44,8,1,0,0,1,0,614,73,1,1,0,18,3,0,4
43,8,1,0,0,1,0,1926,188,1,14,1,21,3,0,3
93,15,0,1,0,1,0,3824,526,1,33,1,45,2,0,6
63,10,0,0,0,1,0,469,59,1,19,1,9,2,0,6
26,5,1,0,0,1,0,561,53,1,28,1,18,2,0,5
74,13,1,1,0,1,0,881,98,1,23,1,18,4,0,1
32,5,0,1,0,1,0,0,0,0,1,0,38,3,0,4
48,7,0,1,0,1,0,219,23,1,1,0,18,4,0,5
80,12,1,1,0,1,0,327,36,1,8,1,38,5,0,0
46,5,1,1,0,0,0,976,152,1,14,1,9,3,0,6
63,11,0,1,0,1,1,530,77,1,1,0,38,5,0,4
100,18,0,0,0,1,0,1418,215,1,15,1,18,1,0,3
34,5,0,0,0,0,0,341,25,1,1,0,18,7,0,4
10,2,0,0,0,0,0,166,25,1,5,1,38,2,0,0
83,16,0,0,0,1,0,16,1,1,9,1,18,0,0,0
59,15,1,0,0,1,0,706,92,1,5,1,18,1,0,6
91,12,0,1,1,1,0,97,14,1,29,1,18,2,0,3
70,11,0,0,0,1,0,888,149,1,5,1,18,1,0,4
57,10,1,0,0,0,0,758,69,1,1,0,38,4,0,6
44,9,1,0,0,1,0,240,21,1,7,1,38,1,0,3
35,6,1,1,0,1,0,556,47,1,3,1,18,6,0,0
63,10,0,0,0,0,0,1018,87,1,15,1,18,3,0,0
68,11,1,0,0,1,0,306,27,1,61,1,18,2,0,3
21,3,0,1,0,1,0,830,77,1,10,1,18,1,0,5
21,4,0,0,0,1,0,152,9,1,1,0,38,5,0,5
94,20,1,1,0,1,0,75,1,1,1,0,18,5,0,0
25,4,0,0,0,1,0,568,41,1,8,1,24,1,0,3
71,12,1,0,0,1,0,0,0,0,1,0,18,1,0,0
49,9,0,0,0,0,0,2546,321,1,14,1,38,1,0,4
42,8,0,0,0,1,0,358,14,1,25,1,4,2,0,2
87,14,0,0,0,1,0,886,113,1,5,1,4,1,0,1
37,8,1,1,0,1,0,161,17,1,7,1,18,2,0,3
53,9,0,1,0,1,0,225,20,1,9,1,18,1,0,4
46,7,1,0,0,1,0,4945,649,1,17,1,18,2,0,1
87,15,0,0,1,1,0,140,6,1,3,1,18,1,0,3
36,6,0,0,0,1,0,533,36,1,19,1,24,2,0,5
52,8,0,0,0,1,0,259,33,1,27,1,4,2,0,1
27,4,0,0,0,1,0,614,45,1,22,1,24,1,0,3
46,7,0,0,0,1,0,336,36,1,10,1,18,0,0,6
43,7,1,0,0,1,0,422,50,1,63,1,9,3,0,0
60,10,1,0,0,1,0,1208,162,1,19,1,10,2,0,3
72,12,1,0,0,0,0,349,47,1,1,1,38,5,0,5
35,6,0,0,0,0,0,2208,442,1,1,0,4,5,0,5
27,5,1,0,0,0,0,859,129,1,9,1,38,6,0,2
21,4,0,0,0,1,0,574,64,1,21,1,24,3,0,0
64,12,1,1,0,1,0,551,42,1,1,0,18,2,0,1
32,6,1,0,0,1,0,1130,103,1,1,0,18,2,0,0
52,10,1,0,0,1,0,133,7,1,1,0,4,3,0,2
84,14,0,1,0,1,0,1302,152,1,20,1,18,0,0,4
67,12,1,0,1,1,0,103,4,1,1,0,18,1,0,5
43,9,1,0,0,1,0,486,53,1,39,1,18,3,0,0
74,11,0,0,0,1,0,0,0,0,8,1,7,1,0,3
61,9,0,0,0,0,0,3357,460,1,1,0,38,3,0,3
58,11,1,0,0,1,0,2401,341,1,19,1,7,0,0,6
28,7,0,0,0,0,0,67,9,1,20,1,18,4,0,4
98,18,0,1,0,1,0,869,114,1,13,1,4,2,0,4
32,7,1,0,0,1,0,642,58,1,12,1,24,1,0,6
56,10,0,0,0,1,0,20,3,1,4,1,18,1,0,4
49,8,0,0,1,1,1,1039,59,1,12,1,18,3,0,2
52,10,1,0,0,1,0,1118,130,1,14,1,4,3,0,6
70,11,0,0,0,0,0,2617,396,1,17,1,18,3,0,0
24,4,0,0,0,1,0,536,53,1,11,1,18,5,0,3
60,10,1,1,0,1,0,1157,102,1,23,1,18,4,0,0
72,14,1,0,0,1,0,602,67,1,32,1,18,3,0,2
97,16,0,0,0,0,0,158,18,1,3,1,18,1,0,4
38,6,0,0,0,1,0,3438,395,1,16,1,4,0,0,4
39,8,1,0,0,1,0,1012,104,1,13,1,18,2,0,3
68,12,0,1,0,1,0,770,101,1,28,1,18,4,0,1
51,10,1,0,0,1,0,570,55,1,23,1,18,3,0,1
84,15,1,1,0,1,0,948,93,1,27,1,18,4,0,5
48,6,0,0,0,1,0,229,29,1,11,1,38,3,0,2
26,4,0,0,0,1,0,425,47,1,1,0,9,2,0,0
66,9,0,1,0,1,0,557,70,1,6,1,18,4,0,2
26,6,1,0,0,1,0,1762,220,1,1,0,38,3,0,6
28,6,1,0,0,0,0,1074,112,1,1,0,4,5,0,5
54,11,0,0,0,1,0,4975,701,1,1,0,9,2,0,4
62,10,0,1,0,1,0,345,27,1,28,1,18,1,0,5
56,9,0,0,0,1,0,198,23,1,19,1,18,1,0,3
79,14,0,0,0,1,0,3740,531,1,17,1,18,0,0,2
55,12,1,0,0,1,0,227,35,1,42,1,10,3,0,6
55,8,0,0,0,0,0,355,53,1,4,1,38,3,0,2
51,8,1,1,0,1,0,195,25,1,19,1,18,2,0,6
62,9,1,0,0,0,0,2132,206,1,10,1,21,3,0,6
42,8,1,0,0,1,0,1012,104,1,13,1,18,3,0,1
47,6,0,0,0,1,0,1441,84,1,23,1,18,3,0,3
21,3,0,1,0,1,0,830,77,1,10,1,18,2,0,5
95,16,1,1,1,1,0,824,100,1,1,0,38,4,0,3
70,11,0,1,1,1,0,1256,128,1,5,1,18,1,0,6
44,9,1,0,0,1,0,509,53,1,36,1,18,1,0,6
70,11,0,1,1,1,0,275,42,1,1,0,38,4,0,1
6,2,0,0,0,1,0,304,24,1,1,0,38,8,0,4
54,11,0,0,0,1,0,127,8,1,14,1,18,3,0,1
37,7,1,0,0,1,0,1012,104,1,13,1,18,5,0,3
80,13,1,0,0,1,0,1232,146,1,30,1,4,2,0,0
50,9,0,0,0,1,0,2421,406,1,11,1,18,2,0,4
31,5,0,0,0,1,0,2444,398,1,4,1,24,2,0,3
35,5,0,0,1,1,0,277,32,1,1,0,18,2,0,4
89,13,1,0,0,1,1,927,88,1,41,1,38,3,0,1
37,7,1,0,0,1,0,557,57,1,34,1,18,1,0,3
54,9,0,0,0,0,0,846,99,1,25,1,18,1,0,0
63,13,1,0,0,1,0,252,38,1,31,1,10,5,0,6
99,14,1,1,0,1,0,327,36,1,10,1,18,2,0,1
91,14,0,1,0,1,0,1354,114,1,10,1,18,3,0,4
64,13,1,0,0,0,0,138,19,1,7,1,24,5,0,0
53,8,1,0,0,1,0,4284,553,1,5,1,38,3,0,6
74,14,1,0,0,1,0,113,17,1,5,1,18,1,0,1
84,13,0,0,0,1,0,4396,467,1,26,1,18,2,0,5
100,16,1,1,0,1,0,327,36,1,9,1,38,3,0,0
70,12,0,0,0,1,0,341,27,1,1,0,18,3,0,4
41,8,0,0,0,1,0,2875,351,1,17,1,18,1,0,5
31,7,1,0,0,0,0,1155,122,1,13,1,18,5,0,4
81,16,1,0,0,1,0,537,62,1,22,1,4,0,0,3
41,6,0,0,0,1,0,679,72,1,1,0,18,4,0,1
54,10,0,0,1,1,0,313,45,1,23,1,18,3,0,2
38,6,0,0,0,0,0,915,131,1,11,1,4,3,0,1
38,6,0,0,0,1,0,304,27,1,17,1,4,3,0,4
73,12,0,0,0,1,0,1081,105,1,4,1,18,2,0,0
77,12,0,1,1,1,0,616,59,1,30,1,18,5,0,0
62,9,1,0,0,0,0,2171,217,1,10,1,21,1,0,6
67,15,1,0,0,1,0,1032,157,1,1,0,4,4,0,0
38,7,1,0,0,1,0,111,16,1,1,0,9,2,0,6
80,12,0,1,0,1,0,775,99,1,5,1,18,0,0,1
88,13,0,1,0,1,0,345,27,1,28,1,18,1,0,0
63,9,0,0,0,0,0,269,16,1,26,1,18,0,0,0
71,10,0,0,0,1,1,1123,106,1,4,1,18,2,0,6
43,8,1,0,0,1,0,366,49,1,5,1,18,2,0,2
35,6,0,1,0,1,0,0,0,0,1,0,38,1,0,2
39,8,0,0,0,1,0,489,44,1,27,1,18,2,0,5
66,10,1,0,0,0,0,304,32,1,4,1,7,2,0,5
52,8,0,1,0,1,1,2912,469,1,22,1,4,1,0,4
24,5,1,1,0,1,0,116,9,1,4,1,38,2,0,6
58,8,0,0,0,1,0,660,46,1,3,1,24,2,0,3
